x,y,token
-19.422726,38.009377,springing
4.713414,-33.543602,spell
-34.24437,8.373331,harder
-40.891304,19.037012,lifting
-14.548519,9.550308,placid
2.5474308,5.0454855,license
18.94755,32.370766,kindle
26.796373,5.3638673,destruction
-27.464998,-16.793491,deception
3.8183093,13.872347,poems
-21.607489,34.07151,hideous
50.545177,-6.2775755,Make
-44.363216,-0.78406143,White
37.19698,-34.90839,Hart
-35.2595,18.731392,ostentatiously
-27.29483,-23.043365,consisted
28.651213,28.954176,beside
-15.296282,-24.26431,Dorsetshire
-21.38122,-8.60166,special
16.2901,-14.997999,ambitious
-22.090578,14.6214905,starts
46.0455,34.390194,fought
14.677521,-32.272495,brave
-3.1314545,-14.519036,rat
-19.72726,0.090662345,mirrors
-38.070835,11.208228,china
17.859304,14.691619,risen
-1.1306034,-49.662262,profess
13.486972,-41.68267,won
12.655625,-0.3924093,wonted
-33.616104,9.62194,altering
19.493448,17.310177,keys
-27.148138,30.707048,overlooking
-45.422764,11.534939,hotel
-25.362072,-24.53464,ensured
18.494308,20.935564,heavens
41.91444,12.062334,concerning
44.69275,-0.96624786,haste
13.550968,-40.913837,n
-3.342642,7.8974886,forgetful
-7.1041565,-18.595118,representative
35.026875,2.3195987,heirs
9.043717,-18.074297,scandalous
-5.816916,-18.477114,reserving
-27.924673,44.463886,faced
17.13922,-8.821576,ponder
39.71545,8.911,wherewith
-11.30715,34.364983,chill
-12.111298,0.5588806,hushed
7.216419,4.037807,heartless
-31.480059,36.55453,sank
5.8500323,-3.343824,toilsome
-24.998869,9.70075,gnawing
-1.6749762,-33.30138,defy
-18.767336,-1.2268865,overbearing
-20.236517,9.906616,Yard
60.251522,1.3066454,23
-27.295326,-19.62791,explanatory
-18.59984,-21.48945,strictest
-41.425953,22.15825,plunged
10.882586,-5.5878916,tasting
3.4981804,13.872061,materials
27.299513,-6.211579,unwise
-28.133314,10.539762,thrill
-48.35758,18.327745,pausing
-22.401882,-31.552666,enforced
-25.603973,-7.894321,assumed
-13.516095,8.732278,unfolding
-0.49725628,-5.795949,miniature
-38.47619,13.443562,painting
-32.478935,-6.1728992,German
22.89723,15.517933,doted
15.830936,32.07692,prey
-17.496508,-34.06394,weaken
-9.22703,15.293338,heaviest
8.171356,-5.520098,robust
-24.573717,25.743746,toiling
-38.86713,-11.167852,faltering
-27.054985,29.810322,signal
-0.2768569,10.31622,histories
25.567497,-24.103632,Songs
44.803757,13.733862,proverbs
8.687235,48.379967,wings
1.6527348,10.974457,glories
17.842743,41.374695,treasures
36.47971,-8.625426,covet
7.4983087,10.479258,loving
-6.7971063,-14.606794,revolution
8.207129,-31.931602,Anything
42.144615,15.002187,defied
18.783377,31.266033,devoured
19.732552,-12.81062,pierce
-18.386501,7.5286794,undeviating
-26.033012,10.947773,desperation
-47.583504,-9.1509495,doctor
13.953465,-41.691307,ll
42.207947,18.210032,prophesied
48.160717,-2.6148915,Because
21.622597,-19.508816,Market
-14.378342,22.717222,barrel
-23.14157,-24.405643,rapture
26.680357,-4.096922,immortality
-20.569181,2.813252,exquisitely
-37.22444,33.13077,paced
-22.679302,7.003532,bustling
10.665822,-34.21102,today
-16.555841,2.7262652,vanquished
19.805338,32.11073,poured
51.366463,-0.7381876,Thus
-11.937428,1.265965,loveliest
2.8302255,-33.11026,obstinacy
31.795286,-4.1916795,exalt
15.04469,-4.1123505,regain
12.639741,-1.9216921,remorse
-18.222212,-4.8947573,homage
-35.24679,14.169174,tearing
0.2720006,19.672836,overwhelmed
-12.097969,-21.36375,rallied
-31.847725,-16.756336,meditation
-12.198722,1.6034123,steadfast
-28.602999,2.2079976,shorter
22.423178,9.137477,forbearing
31.86478,-0.45655912,err
-30.187616,7.62479,deliberation
-21.187761,8.370449,posted
31.230043,11.01874,rewards
35.21192,35.833057,brook
60.39457,1.0985084,24
-18.652002,-9.775037,ultimate
-7.4892235,40.962555,daylight
-28.145325,44.47941,eyed
-20.094244,-0.20344108,balanced
-5.993257,29.824276,sounding
-22.26947,-31.436321,discernment
42.782055,32.07032,discomfited
25.493315,19.480724,resort
31.941093,-1.4334482,transgressions
-17.888866,0.12702262,dividing
0.5967509,10.570537,kinds
-18.150139,-28.503857,petty
-21.918503,-31.966267,acquisition
-19.065535,-23.988688,supplies
-13.10062,-15.941383,national
23.89278,-22.412807,Sense
-39.655457,-48.73718,Dashwood
-16.42999,-35.61638,Sussex
-38.18867,-42.06276,Norland
29.87266,-23.965448,Gentleman
1.6777709,-10.1685915,articulation
-13.791491,13.303326,survived
-22.444176,-25.116491,prudently
-7.5182624,-37.599323,discharge
-8.741902,-20.02184,caricature
-12.558834,-28.3199,fortunes
11.524342,35.19282,warmed
-19.425339,12.662483,attendants
-0.34857848,-34.653637,dispute
-26.002476,-20.86467,unpleasing
-22.16483,-54.374035,HER
25.03194,-6.6618533,honor
35.13741,4.9675303,whomsoever
26.9535,9.636828,breach
-36.716095,-51.482986,Elinor
-17.496725,-33.157944,effectual
27.125227,-6.238292,govern
-36.729485,-51.402374,Marianne
26.369802,3.3994408,sorrows
5.6673207,9.965834,joys
-23.652336,-28.096212,cherished
-26.153547,7.7408986,admitting
-34.11477,-39.814785,Margaret
0.3613332,12.993999,seasons
28.131176,-7.728618,rob
-40.080547,-40.4744,Dashwoods
13.229885,-38.791737,THAT
-21.59436,22.975851,prodigious
27.080385,-45.410072,THEY
-7.078787,-34.362225,annuity
-32.7911,4.2109528,Twice
-11.085898,-28.772247,abhorrence
27.214384,-44.479847,NOT
7.446604,-19.451326,raises
22.10808,27.217833,bind
27.432545,-44.262974,YOU
37.31065,-1.9819418,fulfil
45.43532,25.571627,acts
26.398565,-45.467358,ONE
-41.830536,29.660275,plate
27.245853,-45.58299,THEM
18.05061,-5.6844144,earthly
8.920706,12.3638,mothers
-39.022835,-48.820797,Ferrars
37.38914,0.12301209,doctrine
-26.4286,-25.078167,attracted
-22.770323,-30.254236,indication
-16.481844,-12.985743,political
-34.227535,-22.851048,unobtrusive
3.2698293,-45.696312,SHE
9.2454,-44.343853,Mamma
-6.375087,15.566958,Music
5.2583613,-9.097978,tame
-34.09449,-24.285013,severely
-28.345825,12.491374,impenetrable
1.5001023,-30.326427,WOULD
13.436038,-12.482837,dissatisfied
4.5694814,-31.496548,keeps
-26.498106,-11.605311,uncommonly
-4.757422,3.337886,Cold
27.0932,-44.790863,HIM
30.146612,-45.03288,IN
-7.8026977,-25.760881,endeavor
-37.562477,-40.051823,Devonshire
-38.72417,-40.02753,Barton
-39.682796,-47.686424,Middleton
41.683704,8.75217,fulfilled
-9.500519,4.3627825,drift
27.707958,2.32442,shed
37.900738,30.931524,wandered
-2.5162692,5.1786165,viewing
3.6616461,7.0442433,decay
-30.524261,-30.787916,although
-5.7316794,38.114567,fertile
-19.632374,47.812294,wooded
19.331661,38.905006,pasture
-19.861897,48.478542,winding
-38.277515,24.998999,wicket
-42.29801,15.054257,shutters
-23.27075,42.7571,painted
29.761894,25.723988,repair
6.7206717,35.43332,dried
-37.874397,5.235287,cheered
-26.038311,26.514814,downs
41.10454,38.76598,valley
-17.707214,1.1730801,additions
-1.18957,10.266609,parlors
-31.651827,18.376005,garret
-12.677148,-12.615913,sociable
-18.040201,0.60482275,recurred
-13.75476,-1.1859491,extremity
45.898163,10.904182,enquire
-23.99063,-27.526823,resembled
-24.604374,-21.242722,debating
-37.723953,-38.539177,Middletons
14.458826,51.394646,compass
-9.691621,-20.930601,sportsman
-24.4097,-1.4052038,hunted
46.71252,39.974293,inhabitants
-25.997034,-35.141045,procured
-36.64405,4.781793,showing
-40.38225,-48.70825,Jennings
-43.660374,5.696127,laughter
-22.552313,-29.8119,raillery
-38.276424,-47.5079,Brandon
-20.208355,-18.23524,bachelor
-21.881012,3.9671571,boisterous
-47.952423,23.4624,pulled
-46.47344,23.506378,tore
-21.205614,-12.477449,position
-30.203115,-6.537187,celebrated
-25.704496,-19.82339,applauded
-5.1199946,27.208986,ecstatic
-23.00658,-20.719387,colonel
0.047966745,-34.633198,jointure
-18.89341,-28.713806,ability
25.801758,-44.490883,HE
17.100832,-8.062424,infirmity
0.7190488,-18.811918,protect
27.488848,-9.830452,miracle
-7.33056,-13.295003,commercial
-37.798893,11.937323,flannel
-37.673763,27.97917,waistcoats
-45.963966,26.70358,waistcoat
28.010191,23.516382,afflict
15.248828,-21.007229,Confess
18.04045,46.822666,grate
11.8208885,31.986736,bedchamber
-18.628595,-21.559992,unaccountably
-38.318565,-38.441963,Allenham
24.245436,1.0923258,abounded
4.790835,40.312656,valleys
-12.519113,33.109715,gales
-15.4084425,-30.078957,intrusion
-36.688137,-49.519085,Willoughby
7.0985727,-36.016415,tomorrow
4.4948974,8.708425,theme
-3.909572,35.674656,adorned
-3.4077823,-11.310628,dresses
-30.900616,45.666595,jacket
-1.9786701,-10.677162,sprained
-37.622036,15.615368,ankle
48.87425,-8.447364,Know
-0.107302934,0.056033354,bolder
-14.8045845,18.435333,rider
4.0539055,-17.2028,nicest
-15.88535,33.270046,shades
-7.639998,-9.608326,Court
36.938416,5.6708345,inherit
-32.710354,35.690807,tumbling
37.400574,20.176435,smitten
-27.133953,21.885546,ankles
6.046218,1.4687564,styled
-3.3683167,-17.372906,cant
-48.27081,25.724562,violently
5.917929,7.7319293,conformity
-12.2687845,-11.82874,authors
3.103563,-34.616207,convert
0.1210652,33.201183,passages
-26.937279,-32.010296,familiarity
-6.3114905,-10.968693,Pope
-10.681539,3.3459961,picturesque
37.81178,12.494589,erred
31.007488,4.655175,deceitful
-9.832528,34.26876,roads
31.736755,-16.765848,rash
32.702618,4.3565574,riches
-22.588366,-28.513231,assigned
-6.8126364,-19.569475,remembers
29.893286,-45.14863,HIS
15.184265,44.97447,coats
41.51927,-3.845713,Add
-19.118011,33.101852,mass
12.486167,-15.886643,stubborn
12.77863,-10.219559,aim
-8.754279,-38.066856,cheated
37.72179,3.9016342,everlasting
-40.63954,-33.687046,Jenning
25.317572,-29.336365,define
-0.34829083,-37.88661,criminal
28.305275,1.7095236,perverseness
-12.628551,33.21412,disastrous
-0.5541071,-8.913479,gallop
-22.934023,-30.225115,pronouncing
-19.82557,52.38826,Down
31.147875,-49.5657,Last
-34.04288,34.647884,tumbled
-15.039028,-10.102845,stated
24.205782,-11.439195,withhold
-42.243664,37.29542,sail
-38.866627,-30.429245,provisions
-19.205238,-25.588799,excursion
-33.740406,-34.74821,Whitwell
12.614548,9.698673,Among
-22.015738,-5.285035,invented
-7.4829626,-7.722369,guineas
5.701333,-5.356014,pry
7.0224853,-40.882893,Williams
-10.817342,49.017265,lanes
-46.754044,21.271673,leant
-16.920969,-29.327238,evince
25.85796,-44.598938,WAS
-22.680717,37.248066,bowling
5.8227024,-25.776188,befallen
-37.64659,-40.33286,Delaford
13.696048,-34.860603,wager
1.6220516,-49.482246,NOW
-48.049026,29.029242,pull
-36.798912,-39.356236,Combe
-48.239803,17.64265,lowered
-45.892212,26.091215,handkerchief
18.866554,0.51119554,exercised
12.9311,-39.10697,ME
1.6985012,-35.171875,suspects
-2.2486959,-37.523197,dismiss
12.878022,-37.377083,DOES
-13.50352,-11.265224,certainties
37.31789,28.801582,departing
26.712896,-44.30312,ARE
-28.79348,-22.147093,uniformly
13.043929,-37.45421,WE
-28.963963,18.470446,swollen
-2.1080952,6.1002235,nourishment
-8.229632,-36.991245,forbidding
9.473383,6.9950986,potent
-45.13387,4.757774,crying
-36.352196,33.847717,gazing
-30.909504,-19.384573,sadness
-35.684822,5.4174094,alternately
7.121021,-33.09363,inflict
-27.10919,23.000528,forcing
43.58731,-32.456985,Hamlet
9.065146,-41.861004,...
-45.10383,7.3992267,stole
-31.089972,33.76862,climbing
-22.238258,6.2165065,Amongst
-25.4899,22.44781,thickly
-0.08576731,42.758152,showers
-20.881264,25.80846,extending
-31.207066,-11.421377,orator
-22.173523,-32.64009,eloquence
22.315159,-22.851477,Strange
13.0646515,-38.376762,YOUR
-15.7193,-9.729183,external
29.472755,-45.588573,TWO
-15.685493,27.634922,hunters
-36.65537,-39.27138,Magna
-6.9071207,-16.248196,novel
-16.780605,-25.57694,unanimous
30.923628,-26.785467,content
15.290026,-33.295303,Forgive
8.807546,-7.6787305,disputes
-15.070196,44.934082,loose
-18.65913,32.516922,bulk
-10.665121,-39.510902,maxim
-22.86989,23.553568,deliberate
38.67685,-0.31461895,judgments
4.5587378,-2.1025717,Reserved
28.433046,-47.523575,***
-25.30805,-14.780103,minutely
7.048027,-4.8573246,surfaces
-7.3866982,14.339617,uncouth
-14.156601,40.115776,moss
-35.47357,27.133068,brush
9.227221,-14.107378,affects
-18.636932,33.25089,landscape
-16.86795,32.235764,scenery
-3.7241478,-15.76461,tries
7.001608,-27.455795,detest
-32.492496,40.632706,crooked
-9.774634,39.549324,blasted
-22.778563,22.395874,tattered
-13.543838,21.640707,cottages
14.833406,24.96229,thistles
-27.40615,28.965748,heath
36.97961,33.34427,tower
38.8876,31.588419,troop
49.11312,37.374107,villages
-19.043587,-2.552387,conspicuous
-16.2475,-2.996335,surpassed
-3.5854988,1.295635,casts
-9.790156,-18.9713,theft
-22.77258,-29.32063,satisfying
34.37486,1.3362075,forgiveness
-16.853632,-9.038553,founded
-26.188095,-27.625006,instructions
9.558546,-43.516453,MUST
-21.07011,-16.275627,consistency
-23.084965,-29.153328,fettered
44.987484,33.805214,army
-14.569431,-11.24949,trades
-26.141176,17.387367,fascinating
-16.409462,-1.1851944,augment
-29.838665,-26.041334,busily
-12.597944,-30.529064,faulty
-32.83777,3.8714986,shutting
17.257372,1.7823617,forbidden
-53.2179,9.936252,knocking
-33.82808,37.604122,turf
-37.13551,-37.98478,Palmers
-0.88141006,-43.736843,Charlotte
-39.64051,-48.427746,Palmer
-28.102451,22.794544,surveying
-32.15443,-26.642303,meantime
5.891061,-43.260124,expects
-13.06265,-5.4972596,monstrous
44.203606,36.744846,pitched
7.1038265,-40.626457,droll
-7.8138847,-0.72902685,billiard
28.689808,-29.876038,vile
-47.20015,31.89115,whip
-38.515835,-38.851574,Cleveland
-43.26259,-14.689377,sneer
8.59025,-32.487206,election
-4.678617,-13.612432,Parliament
23.960598,-45.875046,P
15.822473,49.959743,palm
16.714508,3.0978823,languages
41.99412,31.196182,gathered
0.3077361,-18.782055,Somehow
-15.724137,-38.91848,philosophy
-25.625282,-12.357105,enthusiastic
-40.110447,-40.483654,Steeles
-36.453636,-50.244812,Lucy
7.2332864,-30.533092,playthings
-23.813213,-33.251446,unceasing
-15.453259,-16.822704,foibles
-19.891756,-16.21251,credulous
9.3957205,-30.366983,swallow
10.55704,42.43955,bags
41.63691,15.524328,searched
-43.27707,32.43953,monkey
-8.653899,-25.617462,bestowing
-42.992493,10.763186,scratching
-12.632583,33.55287,screams
9.490958,-19.68262,agonies
-37.669205,15.679955,lap
-24.04012,27.275934,stuffed
10.998501,20.81881,sugar
11.044112,20.855808,plums
-35.117317,-16.501682,sobbed
-39.424854,13.657184,kicked
-13.575958,-22.738764,ineffectual
-6.72761,-6.428536,bruised
35.50222,37.49153,temple
2.1635392,-18.417711,scratch
-36.087,-50.12073,Steele
-1.391259,-24.213373,task
-47.951283,7.8995304,outside
0.85928136,-45.35601,beaux
15.270693,-40.813236,m
0.66682607,-38.423668,vastly
13.58318,-23.09699,nasty
-49.959827,-13.513702,Rose
-5.41296,-21.362286,Simpson
6.7367268,-14.888469,consists
16.725996,-1.5937128,proclaiming
-2.1630247,13.741157,newer
-8.188496,47.728508,countless
-12.816776,-19.166613,assertions
-1.2760459,-44.839146,DID
-35.25464,1.0233366,amiably
-34.257378,0.21503335,bashful
24.416409,-45.986816,ROBERT
40.19099,-16.808563,divine
-27.955032,-16.907513,incredulity
24.258581,7.4405727,faithfully
-42.734215,-33.848,Pratt
-6.013413,-34.844273,Longstaple
19.959816,-23.133102,puts
-35.992287,15.447169,paces
-40.547745,19.40523,wiping
28.119987,-16.937906,sometime
29.05421,3.3746712,confounded
-8.321616,-4.5122643,answerable
20.887218,0.86024755,deceiving
-13.292661,-3.1060383,feigned
16.838802,-8.446589,illusion
-14.6715355,0.666312,frivolous
20.486107,5.031659,alienated
-23.92806,-32.84234,unkindness
29.535616,1.4996091,condemnation
3.9115224,-19.466576,joking
9.548317,-4.228186,mistrust
-13.127642,-32.880867,fairer
-4.0367436,-19.196,filigree
-15.475341,5.3691697,tuned
-18.805155,46.80699,rolling
10.930454,10.351764,terrible
30.820116,2.4722555,profited
8.3087015,-16.30753,truest
-7.3585443,-34.57411,deprive
-47.58585,-12.122265,angrily
26.024754,19.893293,beset
-1.0927255,-46.288074,inform
-30.455624,-26.936855,dismissed
5.729372,-2.412729,fulfill
-19.571375,-24.92062,festival
60.454582,1.326714,25
12.403438,43.828144,traded
-23.688326,-0.50473225,alleged
15.633248,-36.758465,DO
12.388733,-40.81887,ve
8.53754,-38.054073,Betty
-14.76761,-10.388545,referred
-19.270248,-30.146366,disregard
-21.865534,-0.99828136,separately
-13.173027,-22.005774,abandoned
60.80325,1.1460605,26
-37.847565,13.411047,salmon
-17.336277,18.84709,cod
16.026964,35.77882,fowls
-44.28638,20.15009,footman
1.5121529,-24.251661,penny
-29.212147,-28.649357,rap
-17.389788,-19.093433,decently
30.56212,23.131804,caused
40.581303,-24.579557,bee
0.8395682,1.18232,Wherever
-10.89242,0.9510084,abstracted
46.50029,14.265164,porter
7.890026,-5.7583847,permitting
-27.818306,6.6196475,mysterious
-37.51695,36.545017,backwards
60.01908,1.787719,27
45.68612,-26.999493,tis
5.271969,-30.283792,tonight
-15.216632,-16.550135,privacy
-2.2418432,-29.881832,eluded
37.009735,36.6789,city
12.557564,-6.1134205,Pleased
-8.269086,-4.2988567,compound
-38.705204,-38.814453,Berkeley
-38.440933,-38.35306,Conduit
-33.219593,13.98017,awakening
-47.894012,-12.048495,impatiently
24.211344,25.032322,shield
-35.678917,-19.09348,imaginable
60.118965,1.4634315,28
-30.693188,28.885548,alighted
-37.23806,24.583807,landing
-23.528997,20.720453,splendidly
-20.486206,46.93315,lit
7.3600554,0.81871307,mingle
-21.4177,3.00865,wildest
14.382049,-29.62189,Wait
-8.292005,18.048141,incessantly
-28.515518,-18.958605,Scarcely
13.057579,26.54011,undressed
-11.507679,-27.745613,unprincipled
60.65311,1.6754209,29
-31.617172,32.47788,kneeling
15.164611,-7.851789,sooth
16.06142,11.194637,pitying
-36.7354,11.422811,worsted
-29.85815,34.90885,choked
35.18033,-2.5594368,obey
24.724716,-31.772476,obedient
24.865417,-49.659355,JOHN
29.663548,1.7738887,deliverance
44.911907,33.20355,chariot
-5.610232,21.257343,aching
9.313565,-42.25145,COULD
-17.810562,35.466,torrent
35.930225,-8.651494,kill
13.85426,-10.194978,torture
-47.546707,19.34513,wildly
9.248591,-45.84584,CAN
27.950365,-44.445774,D
-4.927022,-10.592919,"',"
-18.001768,-29.733484,justification
25.780598,8.956173,condemned
29.162228,36.207882,covenant
5.5577188,-1.3895519,blackest
-30.566216,22.066761,firmer
-3.7316709,7.183206,barbarous
-10.437516,8.433171,malignant
-6.2005844,1.7855611,nobly
-23.146019,-31.365791,innocence
34.358784,39.100094,posts
-20.748466,45.405666,shuddering
59.99243,1.5840044,30
-48.77172,-19.776022,Grey
1.703331,-7.249573,admirers
-39.839718,20.246235,tiptoe
14.039335,26.817083,olives
6.7870126,20.359953,Fifty
10.545581,-8.674058,reform
1.6883788,21.028812,guardians
-8.637612,3.1946688,moan
27.463913,-45.099197,THIS
34.041393,-24.022127,Law
-12.09523,1.6477606,hilarity
13.380946,-34.92471,Mind
8.729151,35.39436,mulberry
34.769714,31.635717,dove
-19.397991,25.810345,canal
-30.379253,23.693964,arbour
-17.05803,20.302534,drives
-43.3891,27.060123,pillow
63.3298,27.439919,repaired
5.894089,-25.472418,tasted
19.367123,22.415611,swallowed
27.691122,8.440193,healing
-10.987118,-4.6577387,unfathomable
6.898178,-17.672258,identify
60.164116,1.5779129,31
-33.374153,14.447596,impetuous
-33.946606,-12.45177,uniform
-13.701345,-9.052179,delicacies
-33.03009,21.801142,outstretched
-33.008076,36.305904,rushing
-31.758509,19.633358,streamed
-2.240942,16.705666,passionate
16.3326,17.352259,withdrew
-8.6734915,-22.457418,referring
-4.612884,-28.568678,HAD
-34.872276,27.683357,lightly
-32.88966,-17.210447,salutation
1.6042266,-38.439846,VERY
-14.405789,-4.423829,tending
9.036809,-32.29612,SHALL
-12.647856,-34.7224,Eliza
-26.706413,30.355577,blindly
-10.991232,-27.806713,inexperienced
31.100523,22.057981,search
13.438593,2.3788967,beholding
38.724136,-29.068895,Life
8.902966,-45.650078,WILL
57.66649,40.691708,fourteenth
1.6763784,-33.919533,clue
-28.512314,29.919191,ranging
-13.346225,-13.380098,doubtless
-2.447883,34.331234,tormented
34.298847,-3.1448169,strengthen
24.316383,-0.07805713,afflictions
-5.2758164,-27.335316,endeavors
34.343513,-0.263245,punish
-14.916481,-19.768105,delivery
60.505527,1.7701212,32
-23.58867,18.469488,brooding
37.432114,-26.545967,Against
-10.185126,-39.60121,cheat
-9.729789,14.845291,reaped
22.34456,10.693788,Folly
-31.157442,-11.357049,painter
-12.079537,-4.6537323,worried
22.657896,2.1027794,assemblies
-40.593002,-33.673035,Bartlett
37.15852,-18.985607,awhile
-7.4924273,-7.6897135,shillings
-46.314903,-10.251095,Doctor
15.717405,-25.553423,laughs
7.4617724,-39.832546,Nancy
-12.361522,29.968315,hostile
40.236595,14.083096,plagued
8.610025,-26.399462,US
59.592358,1.2179064,33
-45.713154,2.21935,Gray
-20.765238,-22.644062,toothpick
-37.024345,43.024666,ivory
16.030865,35.81689,beasts
26.49049,31.387346,seal
-30.187365,7.518714,narrowly
27.891104,-44.803318,ALL
-41.16545,-35.123158,Morton
-16.585533,9.569386,enclosure
26.71194,-46.381836,HAS
10.133096,39.415394,stocks
-43.29357,-7.157672,banker
0.8401426,24.485163,Far
-20.58696,37.810303,walnut
17.048922,32.28819,thorns
-19.025059,42.212563,patches
-16.120268,-19.72835,buying
18.244452,47.382847,rings
46.7962,-2.1538064,Whereas
-15.764511,-27.714117,conscientious
11.263403,-12.957769,destroys
-0.80914736,-28.600437,easiest
60.36734,1.8591268,34
-38.19164,-39.66673,Harley
-4.1811433,-2.5538871,irrepressible
-27.068022,-10.487094,sallow
-25.203707,-10.677068,contraction
20.788586,18.430954,rescued
26.314783,6.226465,laboured
-9.43514,36.75292,heights
-30.325724,24.803005,tallest
-0.06919846,2.5601642,paint
-40.040565,25.022152,stiffly
0.70958674,5.817573,audacity
-48.99575,7.9348063,hiding
-21.192911,5.0000525,enraged
60.42682,1.8853467,35
-23.936583,-30.131886,meanness
31.869581,26.283867,exceeded
38.042206,18.042055,witnesses
-46.23379,-12.275478,muttered
8.236214,-23.074413,relatives
-11.91841,-31.99641,performing
-17.977266,7.7598243,thirds
59.992634,1.932008,36
52.83877,21.691822,Thomas
26.388792,-48.211254,THEIR
-24.178247,17.543472,infants
-11.999942,-37.365658,befell
-23.893278,5.3817735,gowns
-11.6488285,-8.285433,per
-22.886278,-23.45927,familiarly
-10.494891,3.6806736,emptiness
16.788692,-14.011573,reside
-15.5813465,-23.81388,Dawlish
-8.744596,-26.379808,pacified
-27.997368,-15.070974,shown
24.63817,-5.7394886,malice
34.62679,38.549217,entry
-41.438385,14.175166,needle
59.96318,1.973934,37
21.086473,12.344829,fretted
10.676158,-41.10453,--'
-5.2209253,-23.023771,Donavan
53.827988,13.547481,steward
23.605587,4.4269943,fury
-10.123812,-0.04560661,fainting
-35.858803,17.4439,packed
-2.456583,-38.188213,THEN
-31.0573,18.764032,uproar
-28.583124,1.7348638,bigger
7.351758,-2.9373362,hearer
-10.842269,-24.990513,comforter
-3.2717645,26.066483,cries
-27.17905,14.927971,spasm
-18.141865,31.838278,complicated
28.026804,-45.88763,ANY
25.382132,-46.68196,THERE
-21.621262,-3.145981,represented
-40.62479,19.187904,clapped
17.606958,-29.388008,Gracious
14.66112,-33.139046,rascal
12.029737,26.089796,wrung
25.169294,-13.337338,threats
2.2417321,3.987457,Born
29.890099,-35.492332,forbear
-7.0119286,-17.257088,conditions
-33.772217,-20.280468,vehemence
59.531773,2.3197165,38
36.91101,11.9979,disobedient
-16.24467,8.094756,Kensington
-31.691961,18.163769,Gardens
3.9576163,26.362654,rage
-38.743828,14.9987,feather
28.667887,-44.83749,IS
18.516354,-31.70298,la
7.184724,-33.242832,interrupt
-54.216724,-3.5010545,Laughing
49.500347,15.683956,Martha
17.95456,27.26577,bones
39.45947,6.6052017,ordained
19.009447,39.77107,spotted
13.795264,-40.95037,em
-19.590628,-23.741503,trials
24.106127,0.048317008,persecutions
0.025080595,-30.520855,reminds
59.704445,2.2239106,39
-8.531705,0.7782197,effected
-44.239407,-11.884093,"..."""
0.010120342,-34.720463,argue
11.975956,-34.506523,cats
26.143736,22.845243,hinder
13.505734,-21.8284,L
59.951874,2.4584978,40
18.902273,-33.58843,ho
49.889347,9.749007,charged
-11.731108,-2.089496,unthought
35.64111,-21.637672,Truth
31.305075,-6.5028567,befall
15.842897,-38.75811,Really
15.481511,-32.411842,Sure
13.268724,-40.999756,sha
59.750942,2.6276765,41
16.463167,7.3810887,saint
26.97252,37.27547,tithes
16.094006,-19.758142,Choice
-10.8499,-30.75288,intents
-25.2265,-16.6746,inquisitive
22.36219,2.1744995,prayers
-14.819094,3.8910055,immovable
-34.842907,11.940311,frantic
1.6582364,-14.381117,starved
58.656612,2.0247386,42
-29.289694,14.6733675,extinguished
29.872658,18.21616,persecution
-7.8644423,40.63234,forenoon
-14.716047,38.161476,sloping
-19.284084,44.44986,dotted
2.427917,43.198788,fir
37.62635,40.219364,mountain
-19.509346,42.019535,ash
-15.559314,-7.025718,eminence
0.36465546,26.324251,Grecian
-7.168726,38.14866,wide
-7.628073,15.105028,tract
-19.703379,48.44874,ridge
-19.052069,48.62321,horizon
-13.693379,37.323456,circuit
-28.135624,31.856388,lounging
-46.03612,-6.126008,gardener
-4.701662,-5.269338,dairy
-12.12415,40.037697,nests
-51.291515,-2.745666,fox
-6.6940494,35.050537,brood
-16.935116,2.0755086,wildness
-0.9701837,9.9203415,oldest
59.072746,2.0790071,43
14.846771,-7.3306713,medicines
-40.78255,-34.114456,Harris
41.469273,14.790196,withstood
11.80168,-15.458253,malady
46.142075,18.05186,lamentation
16.046835,11.29708,slumber
-28.11517,9.546762,unusually
-29.944433,16.454624,resistance
-18.476324,-30.971062,exactness
-19.270058,-0.43626806,delirium
30.239532,20.04848,bury
15.086128,-25.893251,Hope
-6.36087,48.14309,Others
24.500097,-1.9566458,signs
13.878511,-4.064224,surpassing
-13.69212,-3.9102888,expand
20.870602,18.404121,succour
-42.65994,20.085754,roared
-0.8386549,27.517847,blast
-33.178974,5.389124,travellers
-41.867714,14.619509,shutter
-22.898603,30.085243,flaring
20.705572,45.19642,lamps
34.480072,38.9113,inner
58.99633,1.2453101,44
47.119923,-8.269337,Sit
21.72825,-17.485207,dispatch
48.135666,-9.76815,AM
-17.186201,18.34056,pint
11.201811,21.249826,beef
-17.074694,0.4753175,intoxication
26.334183,-47.705875,LONG
3.147021,-20.525248,insist
23.43707,-2.555743,reprobate
-7.3728614,-2.7449849,expatiate
4.652298,10.639152,passions
-0.10766133,35.520218,wanton
30.766792,25.264246,taxed
-15.078014,-3.120923,formally
-35.786285,-16.85843,magnanimity
0.9333662,-5.3173394,reproachfully
13.785903,-6.866308,reliance
20.263624,-20.255999,grudge
-44.518066,23.588478,dagger
-26.023869,8.649656,thunderbolt
1.4092271,-14.123358,daggers
3.2946813,21.400822,retreat
22.16463,11.065397,couched
-20.390621,-0.9122448,relics
20.272804,-14.856523,kiss
-25.732098,7.140254,imminent
5.238425,7.720815,scorning
58.200558,2.2172306,45
5.420194,-20.96275,worthless
